Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Albania,2013,4.5506477355957005,9.25844478607178,0.759476721286774,67.2399978637695,0.631830275058746,-0.130644977092743,0.862904965877533,0.633608877658844,0.33837857842445396,0.338094711303711,0.07041118294000599,-0.330955505371094,2.31558012962341,0.508846282958984,,0.30325,0.6337960362434389,,,,0.243243247270584,0.23199999332428,,
Albania,2014,4.81376314163208,9.27810382843018,0.625586926937103,67.51999664306639,0.734648406505585,-0.028161518275738,0.8827044367790219,0.6849105358123779,0.334542661905289,0.498786389827728,0.31487348675727805,-0.187407121062279,2.66006946563721,0.552596688270569,,0.30325,0.41721877455711404,,,,0.243243247270584,0.23199999332428,,
Albania,2015,4.60665082931519,9.30296039581299,0.639356136322022,67.8000030517578,0.70385068655014,-0.084411352872849,0.884793043136597,0.688370048999786,0.35042667388916,0.506978392601013,0.251629292964935,-0.15254382789135,2.7290008068084703,0.592404544353485,,0.30325,0.422626852989197,,,,0.243243247270584,0.23199999332428,,
Albania,2016,4.51110076904297,9.33753204345703,0.6384114623069761,68.09999847412111,0.729818940162659,-0.020687405019999,0.901070773601532,0.675243735313416,0.32170599699020397,0.40090981125831604,0.257291853427887,-0.134950414299965,2.6466681957244904,0.5867012143135071,,0.30325,0.41654035449028,,,,0.243243247270584,0.23199999332428,,
Albania,2017,4.63954830169678,9.376145362854,0.637698292732239,68.40000152587889,0.7496110200881959,-0.032642815262078996,0.876134634017944,0.669240891933441,0.33388411998748807,0.457737535238266,0.299944996833801,-0.130315467715263,2.68210482597351,0.5780960917472839,,0.30325,0.410487979650497,,,,0.243243247270584,0.23199999332428,,
Albania,2018,5.00440263748169,9.41239929199219,0.683591663837433,68.6999969482422,0.8242123126983639,0.005384950898588,0.8991293907165531,0.7132995724678041,0.318996727466583,0.43533796072006203,,,2.64053082466125,0.527641534805298,,0.30325,0.45617419481277505,,,,0.243243247270584,0.23199999332428,,
Angola,2011,5.5890007019042995,8.68461322784424,0.7230943441390991,52.5,0.58370178937912,0.06508829444646799,0.911320328712463,0.658646523952484,0.361063152551651,0.23238717019557997,-0.7473580837249759,-1.21524977684021,2.21247386932373,0.39586216211319,,0.4735,,,,,,,,
Angola,2012,4.3602499961853,8.699498176574709,0.7525928616523739,53.2000007629395,0.45602858066558793,-0.12406488507986098,0.9063004851341251,0.5579081177711489,0.304890066385269,0.23709069192409502,-0.732784628868103,-1.12438631057739,2.15074610710144,0.493262112140656,,0.4735,,,,,,,,
Angola,2013,3.93710684776306,8.73036766052246,0.721590757369995,53.9000015258789,0.409554868936539,-0.09293448179960301,0.8163754940032959,0.658283770084381,0.37087500095367404,0.547732353210449,-0.752538442611694,-1.21375000476837,2.3257281780242898,0.5907201170921329,,0.4735,0.5880647897720339,,,,,,,
Angola,2014,3.7948379516601602,8.741480827331541,0.754615485668182,54.5999984741211,0.37454155087471,-0.157062217593193,0.8340756297111508,0.5785171389579771,0.36786413192749,0.572345674037933,-0.739363014698029,-1.16853868961334,2.19671130180359,0.578868269920349,,0.4735,0.440698593854904,,,,,,,
Argentina,2006,6.31292533874512,9.716691970825199,0.938462793827057,66.8199996948242,0.7330036759376529,-0.152617573738098,0.8517994880676271,0.8246824145317081,0.32823002338409396,0.517504096031189,0.20324610173702198,-0.3990834355354311,1.97683238983154,0.31314048171043396,0.466,0.4609375,,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2007,6.07315826416016,9.792595863342289,0.862205564975739,66.94000244140629,0.652832627296448,-0.136928260326386,0.8810577392578129,0.827919721603394,0.27900797128677396,0.40582373738288896,0.27373993396759,-0.40401756763458296,2.03910326957703,0.335756659507751,0.46299999999999997,0.4609375,,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2008,5.96103429794312,9.82210731506348,0.8921945095062259,67.05999755859379,0.6782221794128421,-0.127751246094704,0.864996254444122,0.823408544063568,0.318222284317017,0.286370575428009,0.136836871504784,-0.49912923574447604,2.14684176445007,0.36014583706855796,0.445,0.4609375,,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2009,6.42413330078125,9.75082492828369,0.9186931848526,67.1800003051758,0.6366464495658871,-0.12571421265602098,0.8847422003746029,0.8637855648994449,0.236901476979256,0.273821532726288,0.023820966482162996,-0.5709435939788821,2.06774163246155,0.321870923042297,0.439,0.4609375,0.368421584367752,0.16929468512535098,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2010,6.44106721878052,9.83692359924316,0.9267985820770259,67.3000030517578,0.730258166790009,-0.121725283563137,0.8546954393386841,0.846135556697845,0.21097549796104398,0.351856142282486,0.138445794582367,-0.469284206628799,2.10783839225769,0.32724985480308505,0.43,0.4609375,0.36674183607101396,0.228951796889305,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2011,6.775805473327639,9.88478088378906,0.889073491096497,67.48000335693361,0.815802037715912,-0.17026156187057503,0.754645705223084,0.840047895908356,0.231855154037476,0.6075376868247989,0.25196772813797,-0.442329347133637,1.9875988960266102,0.293337643146515,0.423,0.4609375,0.347596168518066,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2012,6.46838712692261,9.86396026611328,0.901776373386383,67.66000366210939,0.747498393058777,-0.143875062465668,0.816546201705933,0.8565163016319279,0.272219121456146,0.418255478143692,0.199125230312347,-0.5726534128189089,2.09819650650024,0.324377089738846,0.41200000000000003,0.4609375,0.317216902971268,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2013,6.58226013183594,9.877256393432619,0.909874200820923,67.83999633789061,0.73725038766861,-0.126476034522057,0.822900295257568,0.8424785137176509,0.25420472025871305,0.433749258518219,0.17115107178688097,-0.5936920046806341,1.9928983449935902,0.30276808142662,0.41,0.4609375,0.36259326338768,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2014,6.67111444473267,9.84148216247559,0.9178704023361209,68.01999664306639,0.745057761669159,-0.16044875979423498,0.854191601276398,0.857123732566834,0.237912863492966,0.40896141529083296,0.170099332928658,-0.665261685848236,2.12925577163696,0.31917542219162,0.414,0.4609375,0.31010314822197,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2015,6.697130680084231,9.8583288192749,0.926492273807526,68.1999969482422,0.8812236785888671,-0.170244097709656,0.8509061932563778,0.8585444688797,0.30535492300987205,0.3781692385673521,0.21326923370361303,-0.576050639152527,1.95358693599701,0.291705071926117,,0.4609375,0.346246391534805,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2016,6.42722129821777,9.83008766174316,0.88281911611557,68.40000152587889,0.8477022051811222,-0.18830381333827997,0.8509244918823241,0.8419067263603209,0.311646461486816,0.41956183314323403,0.348581999540329,-0.243653059005737,2.12710857391357,0.330953061580658,0.424,0.4609375,0.332070827484131,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2017,6.039330005645749,9.84870910644531,0.9066991209983829,68.59999847412111,0.8319661617279049,-0.18259991705417603,0.8410524725914,0.809422612190247,0.291717261075974,0.30543029308319103,0.351303786039352,-0.158055663108826,2.40932893753052,0.3989397585392,,0.4609375,0.394175797700882,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Argentina,2018,5.79279661178589,9.80997180938721,0.8999115824699399,68.8000030517578,0.845894694328308,-0.20693662762641898,0.855255246162415,0.8203096985816959,0.320502072572708,0.261352270841598,,,2.4725587368011497,0.42683333158493,,0.4609375,0.405355930328369,,0.270073294639587,0.22355289757251698,0.17084361612796803,0.150153532624245,0.17405752837657903,0.19353072345256797
Armenia,2006,4.289310932159419,8.71771907806397,0.6818767786026,64.8000030517578,0.520197808742523,-0.216674119234085,0.8495131134986881,0.494120985269547,0.46941882371902505,0.344337493181229,-0.502481639385223,-0.296807825565338,1.98794591426849,0.463465094566345,0.297,0.31925,,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2007,4.88151550292969,8.85518264770508,0.7596443295478821,64.90000152587889,0.6054107546806341,-0.237257406115532,0.8174448609352108,0.507100820541382,0.41171741485595703,0.38762021064758295,-0.304465919733047,-0.336200177669525,1.7094126939773602,0.35018074512481706,0.312,0.31925,,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2008,4.65197229385376,8.93040943145752,0.7094855308532719,65.0,0.46215656399726895,-0.20164208114147197,0.8760992288589481,0.520710170269012,0.384891808032989,0.464447110891342,-0.43349745869636497,-0.220862582325935,1.95456540584564,0.420158445835114,0.292,0.31925,,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2009,4.177581787109379,8.78461647033691,0.680006921291351,65.09999847412111,0.441412746906281,-0.199945047497749,0.881887495517731,0.542872071266174,0.41127991676330605,0.373952239751816,-0.324350357055664,-0.20727212727069896,2.17948246002197,0.521709084510803,0.28,0.31925,0.42757686972618103,0.15664429962635001,,,0.23499999940395397,,,0.10913580656051598
Armenia,2010,4.367811203002931,8.81028747558594,0.660342335700989,65.1999969482422,0.459256708621979,-0.162075087428093,0.890629231929779,0.509669184684753,0.426495850086212,0.355544626712799,-0.387849867343903,-0.264826327562332,2.0926678180694602,0.47911131381988503,0.3,0.31925,0.38523796200752297,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2011,4.26049137115479,8.85681819915772,0.705108463764191,65.3600006103516,0.46452471613884,-0.211577132344246,0.874601006507874,0.474549353122711,0.459074079990387,0.335884422063828,-0.3773244023323061,-0.23840098083019298,1.95014750957489,0.45772829651832597,0.294,0.31925,0.38522303104400607,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2012,4.31971168518066,8.9241418838501,0.676446437835693,65.51999664306639,0.501863777637482,-0.201538890600204,0.892544388771057,0.517862975597382,0.463855445384979,0.285362303256989,-0.20784822106361397,-0.17465871572494499,2.25786256790161,0.522688269615173,0.29600000000000004,0.31925,0.4206899702548979,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2013,4.277191162109379,8.952596664428711,0.723260045051575,65.6800003051758,0.504081845283508,-0.181962713599205,0.8997967839241031,0.5621741414070129,0.449949830770493,0.260400474071503,-0.238822802901268,-0.138635218143463,2.1264464855194096,0.497159570455551,0.306,0.31925,0.4571816325187679,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2014,4.45308303833008,8.983579635620119,0.738763511180878,65.83999633789061,0.506487131118774,-0.20509801805019398,0.9203904867172241,0.580959856510162,0.40398433804512,0.214914634823799,-0.42960935831069896,-0.21863260865211498,2.13726377487183,0.479951471090317,0.315,0.31925,0.38872158527374295,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2015,4.34831953048706,9.011393547058109,0.722551047801971,66.0,0.5510266423225401,-0.18938837945461298,0.901462197303772,0.5941427946090699,0.43794772028922996,0.170927867293358,-0.3943017423152921,-0.210141867399216,2.23764371871948,0.514599680900574,0.324,0.31925,0.377615451812744,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2016,4.32547187805176,9.010698318481449,0.709218323230743,66.3000030517578,0.610986948013306,-0.157248631119728,0.921421051025391,0.593600273132324,0.437227815389633,0.184713035821915,-0.6207875609397889,-0.147838443517685,2.12636423110962,0.491591274738312,0.325,0.31925,0.381563633680344,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2017,4.28773641586304,9.081094741821289,0.6979249119758609,66.59999847412111,0.613697052001953,-0.133957877755165,0.864683330059052,0.625013828277588,0.437148749828339,0.24690099060535398,-0.633139133453369,-0.132938727736473,2.3253788948059104,0.542332530021668,,0.31925,0.47887659072876,,,,0.23499999940395397,,,0.10913580656051598
Armenia,2018,5.06244850158691,9.11942386627197,0.8144490122795109,66.90000152587889,0.8076436519622799,-0.149108693003654,0.676826357841492,0.581487715244293,0.45484027266502397,0.6708276271820071,,,2.10211062431335,0.415235966444016,,0.31925,0.4064034819602971,,,,0.23499999940395397,,,0.10913580656051598
Australia,2005,7.34068822860718,10.5694704055786,0.9678921699523929,71.4000015258789,0.934973299503326,,0.39041593670845004,0.842647671699524,0.238012090325356,0.5320633053779601,1.20028352737427,1.75716638565063,1.5270525217056299,0.208025798201561,,0.34275,,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2007,7.2853908538818395,10.613496780395499,0.965276181697845,71.7200012207031,0.8906819820404049,0.338663697242737,0.51257848739624,0.8262509107589721,0.21535064280033103,0.5269328355789179,1.14899492263794,1.82020223140717,1.7636314630508403,0.242077812552452,,0.34275,,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2008,7.25375747680664,10.6293811798096,0.946635186672211,71.879997253418,0.9157333374023441,0.296853542327881,0.43081051111221297,0.8263905048370358,0.21842731535434698,0.644675433635712,1.16186046600342,1.8433054685592698,1.68885099887848,0.23282429575920102,0.354,0.34275,,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2010,7.4500470161438,10.6325817108154,0.9545195698738101,72.1999969482422,0.932058572769165,0.30831715464591997,0.36612740159034707,0.8342362642288209,0.220073208212852,0.609752893447876,1.1543128490448,1.8158979415893601,1.7378019094467199,0.23326052725315102,0.34700000000000003,0.34275,0.41294634342193604,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2011,7.405616283416751,10.6429023742676,0.9670292139053349,72.3000030517578,0.944586455821991,0.36088976263999895,0.38177174329757707,0.8158602714538571,0.19532367587089497,0.530786693096161,1.19471549987793,1.83544397354126,1.77590346336365,0.239804953336716,,0.34275,0.431181311607361,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2012,7.19558572769165,10.6632289886475,0.944599032402039,72.4000015258789,0.9351462721824649,0.265168517827988,0.36825174093246504,0.8107417821884159,0.21439690887928,0.42041918635368397,1.24859380722046,1.7901569604873702,1.7612262964248702,0.244764819741249,,0.34275,0.4060564339160921,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2013,7.364169120788571,10.6716976165772,0.9282051920890809,72.5,0.933379173278809,0.26027953624725303,0.43153902888297996,0.818835258483887,0.17714226245880102,0.45587146282196,1.23374342918396,1.7511744499206499,1.73771917819977,0.23596948385238603,,0.34275,0.38120749592781106,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2014,7.28855037689209,10.681600570678699,0.9237987399101261,72.5999984741211,0.9229322671890259,0.31003502011299106,0.44202136993408203,0.7752099633216859,0.24530430138111103,0.464676231145859,1.19695401191711,1.81184422969818,1.79541540145874,0.246333673596382,,0.34275,0.451516807079315,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2015,7.30906057357788,10.6901988983154,0.9518615603446959,72.6999969482422,0.9218710064888,0.32325813174247703,0.35655438899993896,0.790050208568573,0.20963697135448497,0.478556841611862,1.12023997306824,1.7652016878128098,1.68691766262054,0.230798155069351,,0.34275,0.416127055883408,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2016,7.250080108642581,10.7030982971191,0.942334234714508,73.0,0.9223157167434691,0.22979274392128,0.398545116186142,0.7908682823181149,0.236085787415504,0.45273175835609397,1.1994537115097,1.75935280323029,1.69882786273956,0.234318494796753,,0.34275,0.520914137363434,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2017,7.25703763961792,10.706581115722699,0.949957847595215,73.3000030517578,0.9105501770973209,0.30877295136451693,0.411346524953842,0.780078887939453,0.22536097466945604,0.45340695977211,1.1400835514068601,1.73567199707031,1.7456989288330098,0.24055255949497198,,0.34275,0.428340911865234,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Australia,2018,7.17699337005615,10.7210206985474,0.940137267112732,73.5999984741211,0.9160281419754029,0.13779540359973902,0.404647499322891,0.759018838405609,0.187456369400024,0.46883687376975997,,,1.75028252601624,0.243874058127403,,0.34275,0.429814219474793,,0.478149384260178,,0.39449205994606,,0.461379021406174,0.518140077590942
Austria,2006,7.122211456298831,10.6572122573853,0.936350405216217,70.7600021362305,0.941382348537445,0.300667107105255,0.490111172199249,0.823104739189148,0.173811689019203,0.497037798166275,1.22430920600891,1.8259147405624399,1.76039159297943,0.24716924130916604,0.29600000000000004,0.302692307692308,,,,,,,,
Austria,2008,7.18095397949219,10.7019357681274,0.93459278345108,71.0800018310547,0.879069268703461,0.289451837539673,0.613625228404999,0.832169592380524,0.17319452762603801,0.257242202758789,1.3488351106643701,1.78830337524414,1.69399499893188,0.235901102423668,0.304,0.302692307692308,,,,,,,,
Austria,2010,7.30267858505249,10.6767435073853,0.914193332195282,71.4000015258789,0.895979762077332,0.129111528396606,0.546144843101501,0.814719200134277,0.15579254925251002,0.486446619033814,1.29146957397461,1.6700849533081101,1.75324761867523,0.24008281528949696,0.303,0.302692307692308,0.36744025349617,0.3006651699543,,,,,,
Austria,2011,7.47051286697388,10.702181816101099,0.94415682554245,71.5400009155273,0.939355611801147,0.129719823598862,0.7027209997177121,0.7894708514213559,0.145237550139427,0.40692010521888705,1.29798269271851,1.55846154689789,1.84887969493866,0.247490331530571,0.308,0.302692307692308,0.346941649913788,,,,,,,
Austria,2012,7.40068864822388,10.7044038772583,0.9451423883438109,71.6800003051758,0.919703900814056,0.11593899130821199,0.7705857753753659,0.822247743606567,0.15667499601841,0.376573860645294,1.39467000961304,1.5869927406311002,1.72266864776611,0.232771396636963,0.305,0.302692307692308,0.323470145463943,,,,,,,
Austria,2013,7.498802661895749,10.6987648010254,0.949809193611145,71.8199996948242,0.92173445224762,0.16640050709247597,0.678936898708344,0.787312805652618,0.162603318691254,0.41709923744201705,1.41033399105072,1.62033331394196,1.8614621162414597,0.24823458492755898,0.308,0.302692307692308,0.35907906293869,,,,,,,
Austria,2014,6.949999809265139,10.6992025375366,0.898920476436615,71.9599990844727,0.8850268721580509,0.11564018577337301,0.5669313073158261,0.779692769050598,0.170149549841881,0.407695412635803,1.33101081848145,1.62187874317169,1.83629167079926,0.264214634895325,0.305,0.302692307692308,0.344870775938034,,,,,,,
Austria,2015,7.0764470100402805,10.6988525390625,0.9281103014945981,72.0999984741211,0.9003051519393921,0.096871890127659,0.5574796199798578,0.7982629537582401,0.16446903347969102,0.45478987693786604,1.26325964927673,1.56429386138916,1.76281690597534,0.24911044538021102,0.305,0.302692307692308,0.319265365600586,,,,,,,
Austria,2016,7.04807186126709,10.7024431228638,0.92631858587265,72.4000015258789,0.88851398229599,0.078159958124161,0.523640990257263,0.755902588367462,0.19742384552955602,0.432638227939606,1.12349689006805,1.5790375471115101,1.70440018177032,0.24182502925396,,0.302692307692308,0.292294293642044,,,,,,,
Austria,2017,7.29372787475586,10.7240753173828,0.906217813491821,72.6999969482422,0.890030562877655,0.131114438176155,0.51830381155014,0.7475687265396121,0.18026871979236603,0.4359079301357271,1.1894805431366,1.55931270122528,1.5610619783401498,0.21402800083160398,,0.302692307692308,0.32294163107872,,,,,,,
Austria,2018,7.396001815795901,10.7418928146362,0.9116681218147281,73.0,0.9041119813919071,0.051552332937718,0.52306056022644,0.752350389957428,0.22605879604816395,0.48867872357368497,,,1.5519400835037198,0.20983500778675102,,0.302692307692308,0.29950439929962197,,,,,,,
Azerbaijan,2006,4.72787094116211,9.27904319763184,0.854414880275726,61.880001068115206,0.77152818441391,-0.253262460231781,0.7741171717643741,0.511687636375427,0.27569514513015697,0.7547066211700441,-1.1866614818573,-0.7878925800323491,1.56496846675873,0.33100911974906894,,0.21100000000000002,,,,,0.19430568814277696,,,0.14793293178081499
Azerbaijan,2007,4.56815958023071,9.49124050140381,0.753246784210205,62.2599983215332,0.522046327590942,-0.225743815302849,0.8709099888801579,0.520543932914734,0.284357488155365,0.708405494689941,-0.929481863975525,-0.812602937221527,1.60652220249176,0.351678222417831,,0.21100000000000002,,,,,0.19430568814277696,,,0.14793293178081499
Azerbaijan,2008,4.8171892166137695,9.572549819946289,0.684267222881317,62.6399993896484,0.6010432839393621,-0.048682332038879006,0.7151247262954709,0.577819764614105,0.226795420050621,0.792291224002838,-0.829303503036499,-0.7773635983467099,1.88545334339142,0.39140114188194297,,0.21100000000000002,,,,,0.19430568814277696,,,0.14793293178081499
Azerbaijan,2009,4.57372522354126,9.64172649383545,0.735970318317413,63.0200004577637,0.498138397932053,-0.106350585818291,0.7538497447967529,0.543640077114105,0.23394247889518696,0.7742516398429871,-0.767848193645477,-0.75865626335144,1.89333379268646,0.413958787918091,,0.21100000000000002,0.331235706806183,0.27405619621276894,,,0.19430568814277696,,,0.14793293178081499
Azerbaijan,2010,4.21861076354981,9.67722988128662,0.68700098991394,63.4000015258789,0.501071095466614,-0.142825782299042,0.8583466410636899,0.5269305706024171,0.271873325109482,0.697391331195831,-0.771567702293396,-0.8290410041809079,1.8937951326370202,0.448914408683777,,0.21100000000000002,0.42364650964736894,,,,0.19430568814277696,,,0.14793293178081499
Azerbaijan,2011,4.6804695129394505,9.6648588180542,0.7251939177513119,63.6399993896484,0.5374842882156371,-0.12527708709239999,0.795119047164917,0.535804510116577,0.258117318153381,0.741815805435181,-0.916991770267487,-0.8024198412895199,1.87810826301575,0.401264935731888,,0.21100000000000002,0.32958114147186307,,,,0.19430568814277696,,,0.14793293178081499
